pmv,ppd
0.48,9.9
0.37,7.8
0.48,9.9
0.48,9.9
0.47,9.5
0.36,7.6
0.36,7.6
0.47,9.7
0.46,9.4
0.45,9.3
0.45,9.3
0.46,9.3
0.46,9.3
0.44,9.1
0.45,9.3
0.44,9.1
0.45,9.2
0.44,9.0
0.44,9.1
0.44,9.1
0.44,9.1
0.43,8.8
0.43,8.9
0.44,9.0
0.43,8.8
0.43,8.8
0.43,8.8
0.43,8.8
0.43,8.8
0.42,8.7
0.42,8.7
0.43,8.8
0.42,8.7
0.42,8.7
0.43,8.8
0.42,8.8
0.42,8.8
0.43,8.8
0.43,8.8
0.43,8.8
0.43,8.9
0.44,9.1
0.44,9.0
0.43,8.9
0.45,9.2
0.46,9.4
0.45,9.3
0.44,9.1
0.47,9.6
0.48,9.8
0.48,9.8
0.47,9.6
0.49,10.0
0.51,10.4
0.5,10.2
0.5,10.2
0.51,10.4
0.53,10.8
0.53,10.9
0.52,10.6
0.53,10.8
0.54,11.0
0.55,11.4
0.53,10.8
0.55,11.4
0.56,11.7
0.55,11.4
0.55,11.3
0.56,11.6
0.58,12.1
0.58,12.0
0.58,11.9
0.58,12.2
0.6,12.6
0.6,12.6
0.6,12.4
0.6,12.7
0.6,12.4
0.61,12.8
0.61,12.7
0.59,12.3
0.58,12.2
0.59,12.3
0.6,12.5
0.59,12.2
0.57,11.7
0.58,12.1
0.58,12.1
0.57,11.7
0.56,11.5
0.56,11.5
0.57,11.8
0.56,11.6
0.56,11.6
0.57,11.7
0.57,11.7
0.56,11.7
0.55,11.3
0.56,11.5
0.56,11.6
0.55,11.4
0.54,11.2
0.54,11.2
0.55,11.4
0.54,11.2
0.54,11.1
0.54,11.1
0.54,11.1
0.54,11.0
0.54,11.1
0.54,11.2
0.54,11.1
0.54,11.1
0.53,11.0
0.53,10.9
0.54,11.0
0.53,10.9
0.53,10.8
0.54,11.1
0.53,10.9
0.53,10.8
0.53,10.9
0.54,11.1
0.53,10.9
0.52,10.7
0.53,10.9
0.52,10.7
0.53,10.8
0.52,10.7
0.53,10.9
0.53,10.9
0.53,10.8
0.53,10.9
0.54,11.1
0.55,11.3
0.54,11.0
0.55,11.2
0.55,11.4
0.54,11.2
0.55,11.3
0.56,11.5
0.56,11.5
0.56,11.5
0.55,11.4
0.55,11.4
0.56,11.6
0.57,11.7
0.56,11.6
0.56,11.5
0.57,11.8
0.57,11.8
0.56,11.6
0.58,11.9
0.57,11.9
0.57,11.8
0.57,11.7
0.58,12.0
0.58,12.0
0.58,12.1
0.57,11.8
0.59,12.2
0.59,12.4
0.59,12.4
0.59,12.2
0.6,12.4
0.6,12.5
0.6,12.6
0.6,12.6
0.6,12.7
0.61,12.8
0.61,12.8
0.61,12.8
0.61,12.8
0.61,12.7
0.62,13.1
0.61,12.9
0.61,12.9
0.6,12.5
0.61,12.7
0.6,12.6
0.6,12.6
0.59,12.2
0.59,12.3
0.59,12.4
0.58,12.1
0.57,11.7
0.57,11.8
0.58,12.0
0.56,11.6
0.55,11.4
0.56,11.6
0.56,11.6
0.55,11.3
0.55,11.2
0.55,11.4
0.55,11.4
0.55,11.3
0.54,11.1
0.54,11.1
0.54,11.2
0.53,11.0
0.53,10.8
0.53,10.8
0.53,10.9
0.53,10.8
0.52,10.7
0.53,10.9
0.53,10.9
0.52,10.6
0.51,10.5
1.14,32.2
0.52,10.8
0.51,10.5
0.51,10.4
0.52,10.6
0.51,10.4
0.51,10.4
0.5,10.2
0.5,10.2
0.5,10.3
0.5,10.2
0.49,10.1
0.49,9.9
0.49,10.0
0.49,10.0
0.49,10.1
0.5,10.1
0.49,10.1
0.5,10.2
0.49,10.0
0.49,9.9
0.5,10.1
0.49,9.9
0.5,10.3
0.5,10.3
0.49,10.1
0.51,10.4
0.51,10.4
0.52,10.7
0.51,10.4
0.53,10.8
0.53,10.9
0.52,10.7
0.53,10.8
0.53,10.8
0.55,11.3
0.55,11.4
0.53,10.9
0.55,11.3
0.57,11.8
0.56,11.6
0.56,11.5
0.58,12.0
0.59,12.3
0.59,12.3
0.58,12.0
0.6,12.6
0.61,12.7
0.6,12.6
0.6,12.4
0.61,12.8
0.62,13.0
0.61,12.9
0.62,12.9
0.63,13.3
0.63,13.4
0.63,13.3
0.62,13.1
0.63,13.5
0.63,13.3
0.64,13.6
0.63,13.3
0.63,13.3
0.61,12.7
0.61,12.9
0.62,12.9
0.61,12.7
0.6,12.4
0.59,12.3
0.59,12.4
0.57,11.9
0.57,11.7
0.58,12.1
0.58,12.1
0.57,11.7
0.55,11.3
0.55,11.4
0.55,11.4
0.55,11.3
0.55,11.2
0.55,11.3
0.54,11.2
0.55,11.3
0.55,11.2
0.55,11.2
0.54,11.2
0.55,11.3
0.53,10.9
0.55,11.3
0.54,11.1
0.53,10.9
0.52,10.7
0.53,10.9
0.53,10.9
0.52,10.7
0.52,10.7
0.52,10.7
0.52,10.7
0.52,10.6
0.52,10.6
0.52,10.7
0.52,10.6
0.52,10.6
0.51,10.5
0.51,10.5
0.51,10.5
0.5,10.3
0.51,10.5
0.51,10.3
0.5,10.3
0.51,10.5
0.51,10.4
0.51,10.5
0.51,10.4
0.51,10.4
0.51,10.4
0.5,10.3
0.51,10.4
0.51,10.4
0.51,10.5
0.51,10.5
0.51,10.4
0.51,10.4
0.51,10.5
0.52,10.6
0.51,10.5
0.52,10.7
0.52,10.6
0.52,10.6
0.52,10.7
0.51,10.5
0.52,10.7
0.52,10.7
0.52,10.7
0.53,10.8
0.52,10.8
0.53,10.8
0.53,10.9
0.53,10.8
0.52,10.6
0.52,10.7
0.53,10.8
0.51,10.5
0.52,10.6
0.52,10.7
0.51,10.5
0.52,10.7
0.52,10.6
0.52,10.7
0.52,10.7
0.52,10.6
0.52,10.6
0.52,10.6
0.52,10.6
0.51,10.5
0.51,10.4
0.51,10.5
0.51,10.5
0.5,10.3
0.49,10.0
0.5,10.2
0.5,10.3
0.5,10.2
0.49,10.0
0.49,10.0
0.49,10.0
0.49,10.0
0.49,9.9
0.49,10.0
0.49,10.0
0.49,9.9
0.48,9.8
0.48,9.9
0.48,9.9
0.48,9.8
0.47,9.7
0.48,9.7
0.48,9.7
0.47,9.7
0.47,9.6
0.47,9.6
0.47,9.6
0.47,9.5
0.45,9.2
0.46,9.3
0.46,9.4
0.45,9.3
0.43,8.9
0.44,9.0
0.44,9.1
0.42,8.7
0.4,8.4
0.42,8.6
0.42,8.6
0.4,8.3
0.37,7.9
0.38,8.0
0.39,8.2
0.37,7.8
0.35,7.6
0.36,7.7
0.67,14.4
0.34,7.4
0.33,7.3
0.33,7.3
0.33,7.3
0.33,7.2
0.32,7.2
0.32,7.1
0.32,7.2
0.31,7.1
0.31,7.0
0.31,7.1
0.32,7.1
0.31,7.0
0.31,7.0
0.32,7.1
0.3,6.9
0.3,6.9
0.31,7.0
0.32,7.1
0.31,7.0
0.32,7.1
0.31,6.9
0.31,7.0
0.31,7.0
0.31,7.0
0.32,7.1
0.32,7.2
0.32,7.1
0.33,7.2
0.33,7.3
0.33,7.2
0.32,7.2
0.33,7.2
0.35,7.5
0.34,7.4
0.34,7.4
0.36,7.7
0.36,7.7
0.36,7.8
0.36,7.7
0.36,7.7
0.37,7.9
0.36,7.7
0.36,7.7
0.37,7.8
0.38,8.0
0.38,8.0
0.37,7.9
0.39,8.1
0.38,8.1
0.39,8.1
0.39,8.1
0.38,8.0
0.37,7.8
0.38,8.0
0.38,8.0
0.37,7.8
0.36,7.6
0.36,7.7
0.36,7.8
0.35,7.5
0.34,7.4
0.34,7.4
0.35,7.6
0.33,7.3
0.33,7.2
0.33,7.3
0.33,7.3
0.33,7.3
0.32,7.1
0.33,7.2
0.33,7.2
0.32,7.1
0.32,7.1
0.31,7.0
0.31,7.0
0.3,6.9
0.32,7.1
0.32,7.1
0.31,7.0
0.32,7.1
0.31,7.0
0.32,7.1
0.31,7.1
0.31,7.0
0.31,7.0
0.31,7.0
0.31,7.0
0.31,7.0
0.31,7.0
0.3,6.9
0.31,7.0
0.3,6.9
0.31,6.9
0.31,7.0
0.31,7.0
0.31,6.9
0.3,6.9
0.31,7.0
0.31,7.0
0.3,6.9
0.3,6.8
0.3,6.8
0.3,6.8
0.29,6.7
0.3,6.8
0.29,6.7
0.29,6.8
0.29,6.8
0.29,6.7
0.3,6.8
0.29,6.7
0.28,6.7
0.3,6.9
0.3,6.9
0.29,6.8
0.31,7.0
0.31,7.1
0.32,7.1
0.31,7.0
0.31,7.0
0.32,7.2
0.33,7.2
0.32,7.1
0.33,7.3
0.35,7.5
0.34,7.4
0.34,7.4
0.36,7.7
0.37,7.9
0.37,7.9
0.36,7.8
0.39,8.1
0.4,8.4
0.4,8.3
0.39,8.2
0.41,8.5
0.43,8.9
0.43,8.8
0.72,16.0
0.44,9.1
0.46,9.5
0.46,9.4
0.45,9.3
0.47,9.5
0.48,9.7
0.48,9.8
0.48,9.7
0.48,9.8
0.48,9.8
0.48,9.8
0.48,9.8
0.47,9.7
0.47,9.7
0.48,9.8
0.48,9.7
0.47,9.6
0.47,9.6
0.47,9.7
0.47,9.7
0.46,9.5
0.46,9.4
0.47,9.6
0.46,9.5
0.46,9.5
0.46,9.4
0.46,9.5
0.46,9.4
0.46,9.4
0.45,9.3
0.46,9.4
0.46,9.3
0.44,9.1
0.45,9.2
0.45,9.2
0.45,9.2
0.45,9.2
0.44,9.1
0.44,9.0
0.44,9.1
0.44,9.0
0.43,8.9
0.44,9.0
0.44,9.0
0.44,9.0
0.43,8.8
0.43,8.9
0.43,8.9
0.43,8.8
0.43,8.8
0.43,8.9
0.43,8.8
0.43,8.8
0.42,8.7
0.43,8.8
0.43,8.8
0.43,8.8
0.43,8.8
0.43,8.8
0.43,8.8
0.42,8.8
0.42,8.7
0.43,8.8
0.43,8.8
0.43,8.8
0.43,8.8
0.42,8.7
0.42,8.7
0.42,8.7
0.44,9.0
0.44,9.0
0.43,8.9
0.44,9.1
0.46,9.3
0.46,9.3
0.45,9.2
0.46,9.5
0.48,9.8
0.48,9.8
0.47,9.6
0.49,9.9
0.5,10.2
0.5,10.2
0.49,10.1
0.51,10.3
0.52,10.7
0.52,10.6
0.51,10.5
0.53,10.8
0.54,11.1
0.54,11.0
0.53,10.8
0.54,11.1
0.56,11.5
0.56,11.5
0.55,11.3
0.57,11.8
0.58,12.1
0.58,12.2
0.58,12.0
0.59,12.3
0.59,12.3
0.6,12.5
0.59,12.3
0.59,12.4
0.59,12.2
0.59,12.2
0.59,12.3
0.58,12.1
0.57,11.9
0.58,12.0
0.58,12.1
0.57,11.7
0.56,11.6
0.56,11.6
0.56,11.6
0.56,11.5
0.55,11.2
0.55,11.3
0.55,11.4
0.54,11.0
0.53,10.9
0.53,10.9
0.54,11.1
0.53,10.9
0.52,10.6
0.52,10.7
0.52,10.8
0.51,10.4
0.51,10.4
0.51,10.4
0.51,10.5
0.51,10.4
0.5,10.3
0.5,10.3
0.5,10.3
0.5,10.2
0.5,10.3
0.5,10.3
0.5,10.3
0.51,10.4
0.5,10.2
0.5,10.3
0.5,10.2
0.5,10.1
0.49,10.0
0.5,10.2
0.5,10.1
0.49,10.0
0.48,9.9
0.49,10.1
0.49,9.9
0.48,9.8
0.49,10.0
0.48,9.9
0.49,9.9
0.49,10.0
0.5,10.2
0.49,10.1
0.5,10.2
0.5,10.3
0.51,10.4
0.51,10.4
0.5,10.3
0.51,10.4
0.52,10.7
0.51,10.5
0.51,10.5
0.53,10.8
0.54,11.1
0.54,11.1
0.53,10.8
0.54,11.2
0.55,11.3
0.55,11.4
0.54,11.2
0.54,11.2
0.55,11.3
0.54,11.2
0.55,11.3
0.55,11.2
0.54,11.2
0.56,11.5
0.55,11.3
0.54,11.1
0.55,11.3
0.54,11.2
0.55,11.3
0.55,11.3
0.54,11.1
0.55,11.3
0.55,11.3
0.55,11.2
0.54,11.2
0.55,11.3
0.55,11.3
0.54,11.2
0.54,11.1
0.54,11.1
0.54,11.1
0.54,11.1
0.53,10.8
0.54,11.1
0.54,11.1
0.52,10.7
0.52,10.6
0.52,10.7
0.53,10.8
0.51,10.5
0.51,10.5
0.52,10.7
0.51,10.5
0.51,10.4
0.5,10.3
0.51,10.4
0.51,10.4
0.51,10.4
0.5,10.3
0.51,10.3
0.51,10.4
0.5,10.1
0.49,10.0
0.49,10.1
0.49,10.1
0.49,10.0
0.48,9.9
0.49,9.9
0.49,9.9
0.48,9.9
0.48,9.8
0.48,9.9
0.48,9.9
0.48,9.7
0.48,9.7
0.48,9.8
0.48,9.8
0.47,9.6
0.47,9.6
0.47,9.6
0.47,9.6
0.47,9.6
0.47,9.5
0.47,9.6
0.47,9.6
0.47,9.6
0.46,9.5
0.46,9.4
0.46,9.4
0.46,9.4
0.46,9.5
0.46,9.5
0.46,9.4
0.46,9.5
0.47,9.7
0.47,9.6
0.47,9.6
0.48,9.7
0.47,9.7
0.48,9.7
0.47,9.7
0.48,9.7
0.49,10.0
0.48,9.8
0.48,9.7
0.49,10.0
0.5,10.3
0.5,10.3
0.49,10.1
0.5,10.3
0.51,10.5
0.52,10.6
0.51,10.5
0.52,10.7
0.52,10.8
0.53,10.9
0.52,10.7
0.52,10.8
0.54,11.0
0.54,11.1
0.53,10.9
0.53,11.0
0.53,10.9
0.54,11.2
0.54,11.1
0.53,10.9
0.53,10.9
0.53,10.8
0.53,10.8
0.53,10.8
0.52,10.6
0.53,10.8
0.53,10.8
0.52,10.7
0.51,10.4
0.51,10.4
0.52,10.6
0.49,10.1
0.49,10.1
0.5,10.2
0.5,10.3
0.5,10.2
0.5,10.2
0.49,10.0
0.5,10.2
0.5,10.2
0.5,10.2
0.5,10.2
0.49,10.1
0.5,10.3
0.5,10.2
0.5,10.3
0.5,10.3
0.49,10.0
0.49,10.0
0.5,10.2
0.5,10.1
0.48,9.8
0.47,9.7
0.48,9.8
0.48,9.8
0.47,9.6
0.47,9.6
0.47,9.5
0.47,9.6
0.46,9.4
0.45,9.3
0.46,9.4
0.46,9.4
0.46,9.3
0.44,9.1
0.45,9.2
0.45,9.2
0.44,9.0
0.43,8.9
0.44,9.0
0.44,8.9
0.43,8.8
0.42,8.7
0.43,8.9
0.43,8.9
0.42,8.7
0.41,8.5
0.42,8.6
0.42,8.7
0.41,8.6
0.41,8.5
0.42,8.6
0.41,8.6
0.42,8.6
0.41,8.6
0.41,8.5
0.41,8.5
0.42,8.6
0.42,8.6
0.41,8.6
0.42,8.6
0.42,8.7
0.42,8.8
0.43,8.8
0.42,8.7
0.43,8.8
0.44,9.1
0.44,9.0
0.43,8.9
0.46,9.4
0.46,9.5
0.46,9.4
0.45,9.3
0.47,9.7
0.48,9.8
0.48,9.8
0.47,9.6
0.49,10.1
0.5,10.2
0.5,10.1
0.5,10.2
0.51,10.4
0.52,10.8
0.53,10.8
0.51,10.5
0.52,10.7
0.55,11.3
0.54,11.1
0.53,10.8
0.55,11.3
0.57,11.7
0.57,11.7
0.56,11.5
0.58,12.0
0.57,11.9
0.58,12.0
0.58,11.9
0.58,12.1
0.57,11.7
0.57,11.9
0.58,12.0
0.56,11.5
0.55,11.2
0.55,11.3
0.56,11.6
0.55,11.3
0.54,11.1
0.54,11.1
0.55,11.3
0.54,11.0
0.53,10.8
0.53,10.9
0.54,11.0
0.52,10.7
0.52,10.6
0.53,10.8
0.52,10.7
0.52,10.6
0.51,10.5
0.52,10.7
0.52,10.7
0.51,10.5
0.51,10.4
0.51,10.5
0.51,10.4
0.5,10.3
0.5,10.2
0.5,10.3
0.51,10.4
0.5,10.2
0.49,10.0
0.49,10.0
0.49,10.0
0.49,10.1
0.48,9.9
0.5,10.2
0.49,10.0
0.49,10.0
0.48,9.7
0.49,9.9
0.49,9.9
0.48,9.7
0.48,9.7
0.48,9.8
0.48,9.8
0.48,9.7
0.47,9.6
0.47,9.7
0.48,9.7
0.48,9.9
0.48,9.8
0.48,9.8
0.48,9.7
0.48,9.8
0.48,9.8
0.49,10.0
0.49,10.0
0.49,9.9
0.49,10.0
0.5,10.1
0.49,10.0
0.49,10.0
0.51,10.4
0.51,10.4
0.51,10.4
0.52,10.7
0.52,10.7
0.52,10.6
0.51,10.5
0.53,10.9
0.54,11.1
0.52,10.7
0.52,10.7
0.54,11.2
0.56,11.5
0.55,11.4
0.55,11.4
0.56,11.6
0.57,11.8
0.57,11.7
0.56,11.6
0.57,11.8
0.59,12.4
0.59,12.4
0.58,12.1
0.59,12.3
0.62,12.9
0.61,12.8
0.6,12.7
0.63,13.2
0.63,13.3
0.62,13.2
0.63,13.2
0.62,13.0
0.61,12.7
0.63,13.4
0.62,13.0
0.6,12.5
0.59,12.2
0.59,12.4
0.6,12.5
0.59,12.2
0.56,11.7
0.57,11.7
0.57,11.9
0.55,11.4
0.55,11.4
0.55,11.4
0.56,11.6
0.55,11.3
0.55,11.4
0.55,11.3
0.56,11.5
0.55,11.3
0.55,11.2
0.55,11.3
0.55,11.4
0.54,11.2
0.54,11.2
0.54,11.0
0.54,11.1
0.54,11.1
0.52,10.7
0.53,10.9
0.53,10.9
0.51,10.5
0.5,10.2
0.5,10.3
0.51,10.4
0.48,9.9
0.48,9.7
0.48,9.8
0.49,9.9
0.47,9.6
0.46,9.4
0.46,9.4
0.47,9.5
0.46,9.4
0.44,9.0
0.45,9.3
0.45,9.3
0.44,9.0
0.43,8.8
0.44,8.9
0.44,9.0
0.42,8.6
0.42,8.6
0.42,8.6
0.42,8.7
0.42,8.7
0.42,8.7
0.42,8.7
0.41,8.6
0.41,8.6
0.42,8.6
0.42,8.6
0.41,8.4
0.42,8.7
0.42,8.7
0.42,8.6
0.42,8.7
0.42,8.8
0.43,8.9
0.43,8.8
0.42,8.7
0.44,9.0
0.44,9.1
0.45,9.3
0.44,9.1
0.46,9.4
0.47,9.6
0.46,9.4
0.45,9.3
0.47,9.6
0.49,10.0
0.48,9.8
0.47,9.6
0.49,9.9
0.49,10.1
0.5,10.2
0.48,9.8
0.49,10.0
0.5,10.2
0.5,10.3
0.5,10.2
0.5,10.2
0.49,10.1
0.5,10.3
0.5,10.1
0.49,10.1
0.49,9.9
0.5,10.2
0.5,10.1
0.49,10.0
0.48,9.7
0.48,9.7
0.48,9.8
0.46,9.5
0.46,9.4
0.47,9.5
0.46,9.4
0.45,9.3
0.44,9.0
0.44,9.1
0.45,9.3
0.45,9.2
0.44,8.9
0.44,9.0
0.44,9.0
0.43,8.8
0.42,8.8
0.43,8.8
0.43,8.9
0.42,8.7
0.42,8.8
0.43,8.8
0.42,8.8
0.43,8.9
0.44,9.0
0.44,9.0
0.43,8.8
0.44,9.0
0.44,9.0
0.45,9.2
0.44,9.0
0.45,9.3
0.45,9.3
0.45,9.2
0.45,9.3
0.46,9.3
0.46,9.4
0.46,9.4
0.45,9.3
0.46,9.3
0.46,9.4
0.45,9.3
0.46,9.4
0.46,9.4
0.46,9.5
0.46,9.4
0.46,9.4
0.46,9.5
0.46,9.4
0.47,9.5
0.46,9.4
0.47,9.5
0.47,9.6
0.46,9.4
0.47,9.6
0.47,9.7
0.48,9.8
0.49,9.9
0.48,9.7
0.48,9.9
0.5,10.2
0.49,10.0
0.49,10.1
0.5,10.2
0.51,10.5
0.51,10.5
0.51,10.3
0.51,10.5
0.52,10.7
0.52,10.7
0.52,10.6
0.52,10.6
0.54,11.0
0.54,11.1
0.52,10.7
0.54,11.0
0.55,11.4
0.55,11.4
0.54,11.2
0.56,11.5
0.56,11.6
0.55,11.4
0.56,11.5
0.57,11.7
0.57,11.8
0.56,11.7
0.56,11.5
0.57,11.8
0.58,12.0
0.57,11.7
0.57,11.7
0.57,11.9
0.58,12.0
0.58,12.0
0.58,12.0
0.57,11.9
0.57,11.7
0.57,11.8
0.57,11.7
0.57,11.8
0.56,11.5
0.55,11.4
0.56,11.5
0.54,11.2
0.53,10.9
0.54,11.0
0.54,11.2
0.53,10.9
0.53,10.9
0.52,10.6
0.53,10.8
0.52,10.7
0.51,10.5
0.52,10.7
0.52,10.6
0.52,10.6
0.52,10.7
0.52,10.8
0.51,10.5
0.52,10.6
0.52,10.7
0.53,10.8
0.52,10.7
0.52,10.7
0.52,10.7
0.52,10.7
0.52,10.7
0.52,10.6
0.52,10.7
0.52,10.8
0.52,10.7
0.53,10.8
0.53,10.8
0.52,10.7
0.52,10.6
0.52,10.7
0.52,10.6
0.53,10.8
0.52,10.8
0.52,10.6
0.53,10.9
0.53,10.8
0.52,10.6
0.54,11.0
0.53,11.0
0.54,11.1
0.54,11.1
0.53,11.0
0.55,11.2
0.55,11.3
0.54,11.1
0.55,11.4
0.55,11.4
0.56,11.5
0.55,11.3
0.56,11.6
0.56,11.7
0.56,11.6
0.56,11.5
0.57,11.8
0.57,11.8
0.57,11.7
0.56,11.7
0.57,11.8
0.58,12.1
0.58,12.1
0.58,12.1
0.59,12.4
0.6,12.6
0.59,12.3
0.6,12.4
0.6,12.6
0.62,13.1
0.62,13.2
0.62,13.0
0.63,13.3
0.64,13.5
0.64,13.6
0.63,13.3
0.64,13.7
0.64,13.7
0.64,13.6
0.64,13.6
0.64,13.7
0.66,14.1
0.65,13.9
0.65,13.8
0.65,13.9
0.64,13.5
0.66,14.1
0.65,13.8
0.64,13.6
0.62,13.1
0.62,13.0
0.63,13.2
0.6,12.4
0.6,12.5
0.6,12.7
0.6,12.5
0.59,12.3
0.58,12.0
0.59,12.3
0.58,12.1
0.57,11.8
0.56,11.7
0.57,11.8
0.56,11.7
0.57,11.8
0.56,11.5
0.57,11.7
0.56,11.6
0.55,11.3
0.55,11.4
0.57,11.7
0.55,11.4
0.56,11.5
0.55,11.3
0.55,11.4
0.55,11.4
0.55,11.2
0.55,11.2
0.54,11.2
0.55,11.3
0.54,11.2
0.54,11.1
0.54,11.1
0.54,11.2
0.53,11.0
0.53,10.9
0.54,11.1
0.53,10.9
0.53,11.0
0.52,10.7
0.53,10.9
0.53,10.8
0.53,10.9
0.53,10.9
0.52,10.7
0.52,10.7
0.54,11.1
0.52,10.6
0.54,11.1
0.53,10.9
0.51,10.5
0.53,10.9
0.53,10.9
0.52,10.7
0.53,11.0
0.55,11.4
0.55,11.3
0.54,11.1
0.55,11.4
0.56,11.5
0.56,11.6
0.55,11.4
0.55,11.4
0.57,11.8
0.57,11.8
0.56,11.6
0.57,11.8
0.58,12.1
0.58,12.1
0.57,11.9
0.58,12.2
0.59,12.4
0.59,12.2
0.59,12.3
0.6,12.6
0.61,12.9
0.6,12.6
0.6,12.5
0.6,12.6
0.63,13.2
0.62,13.1
0.61,12.9
0.63,13.4
0.64,13.7
0.65,13.8
0.64,13.6
0.67,14.3
0.64,13.7
0.65,14.0
0.65,13.9
0.65,13.8
0.63,13.4
0.64,13.6
0.64,13.6
0.62,13.2
0.61,12.8
0.61,12.9
0.63,13.3
0.6,12.6
0.59,12.3
0.59,12.3
0.6,12.5
0.58,12.2
0.58,12.0
0.59,12.3
0.58,12.1
0.58,12.0
0.58,12.0
0.57,11.8
0.57,11.9
0.58,11.9
0.57,11.9
0.57,11.9
0.57,11.8
0.57,11.9
0.56,11.7
0.57,11.7
0.57,11.8
0.56,11.7
0.55,11.4
0.56,11.5
0.56,11.5
0.56,11.5
0.55,11.4
0.55,11.4
0.55,11.4
0.55,11.3
0.54,11.2
0.55,11.3
0.55,11.3
0.55,11.2
0.54,11.1
0.55,11.3
0.55,11.3
0.54,11.0
0.54,11.0
0.53,10.9
0.54,11.2
0.54,11.1
0.55,11.2
0.55,11.2
0.54,11.2
0.53,10.9
0.54,11.1
0.54,11.1
0.54,11.0
0.55,11.3
0.55,11.4
0.55,11.4
0.55,11.2
0.55,11.4
0.56,11.5
0.56,11.6
0.56,11.5
0.55,11.4
0.55,11.4
0.56,11.5
0.55,11.4
0.55,11.3
0.56,11.6
0.56,11.5
0.56,11.5
0.56,11.6
0.57,11.8
0.57,11.7
0.56,11.6
0.56,11.7
0.58,12.1
0.57,11.8
0.57,11.8
0.58,12.1
0.59,12.4
0.59,12.3
0.59,12.2
0.61,12.7
0.61,12.8
0.61,12.9
0.61,12.7
0.61,12.9
0.62,13.0
0.62,13.0
0.61,12.9
0.62,13.2
0.63,13.2
0.63,13.4
0.63,13.2
0.63,13.4
0.61,12.9
0.62,13.1
0.62,13.2
0.61,12.9
0.58,12.1
0.59,12.2
0.59,12.4
0.58,12.0
0.57,11.7
0.57,11.8
0.57,11.9
0.57,11.8
0.55,11.3
0.56,11.6
0.56,11.5
0.55,11.3
0.53,10.9
0.54,11.1
0.55,11.3
0.54,11.0
0.53,10.8
0.53,10.8
0.53,10.9
0.52,10.7
0.51,10.4
0.52,10.7
0.52,10.6
0.51,10.3
0.5,10.2
0.51,10.4
0.51,10.4
0.5,10.1
0.5,10.1
0.5,10.3
0.5,10.2
0.49,10.1
0.48,9.8
0.48,9.9
0.49,10.0
0.48,9.7
0.47,9.6
0.48,9.7
0.47,9.7
0.47,9.6
0.46,9.5
0.47,9.6
0.47,9.6
0.47,9.5
0.46,9.4
0.47,9.5
0.46,9.4
0.45,9.2
0.45,9.3
0.45,9.3
0.45,9.3
0.44,9.1
0.45,9.2
0.44,9.1
0.45,9.2
0.44,9.0
0.46,9.3
0.46,9.3
0.45,9.2
0.45,9.3
0.47,9.6
0.46,9.5
0.46,9.4
0.47,9.6
0.48,9.9
0.48,9.8
0.47,9.7
0.48,9.8
0.49,10.1
0.49,9.9
0.49,10.0
0.51,10.4
0.51,10.4
0.51,10.4
0.51,10.4
0.52,10.6
0.52,10.7
0.52,10.7
0.52,10.7
0.52,10.7
0.53,10.9
0.53,10.8
0.52,10.7
0.54,11.0
0.55,11.2
0.55,11.3
0.54,11.0
0.56,11.5
0.55,11.4
0.56,11.5
0.55,11.4
0.56,11.5
0.55,11.4
0.55,11.3
0.56,11.5
0.55,11.4
0.54,11.1
0.55,11.3
0.55,11.2
0.53,11.0
0.53,10.8
0.53,10.9
0.53,10.8
0.53,10.8
0.52,10.6
0.52,10.6
0.52,10.6
0.51,10.5
0.52,10.6
0.52,10.8
0.51,10.5
0.52,10.6
0.51,10.4
0.52,10.6
0.52,10.6
0.52,10.6
0.51,10.4
0.51,10.5
0.51,10.5
0.51,10.3
0.51,10.4
0.51,10.5
0.51,10.4
0.51,10.4
0.5,10.3
0.51,10.5
0.51,10.4
0.5,10.3
0.5,10.2
0.5,10.2
0.5,10.3
0.49,10.1
0.49,10.0
0.49,10.1
0.49,10.0
0.49,9.9
0.49,9.9
0.49,10.0
0.48,9.9
0.48,9.9
0.48,9.9
0.48,9.8
0.48,9.8
0.48,9.7
0.48,9.7
0.48,9.8
0.48,9.7
0.47,9.7
0.48,9.7
0.47,9.6
0.48,9.7
0.47,9.7
0.48,9.8
0.48,9.8
0.48,9.7
0.48,9.8
0.49,10.0
0.48,9.9
0.48,9.9
0.49,10.0
0.51,10.3
0.51,10.5
0.5,10.2
0.51,10.4
0.53,10.8
0.52,10.7
0.52,10.7
0.53,11.0
0.54,11.1
0.54,11.0
0.54,11.0
0.55,11.3
0.55,11.4
0.55,11.4
0.55,11.3
0.56,11.7
0.57,11.7
0.56,11.6
0.56,11.6
0.57,11.8
0.58,12.1
0.58,12.0
0.57,11.9
0.58,12.2
0.59,12.3
0.59,12.2
0.59,12.2
0.59,12.3
0.58,12.1
0.59,12.3
0.59,12.3
0.58,12.1
0.57,11.8
0.58,12.0
0.58,12.0
0.56,11.6
0.55,11.3
0.55,11.3
0.56,11.5
0.55,11.3
0.55,11.2
0.55,11.4
0.55,11.3
0.54,11.1
0.54,11.1
0.55,11.3
0.54,11.2
0.53,10.9
0.54,11.1
0.54,11.1
0.54,11.1
0.53,11.0
0.53,10.8
0.54,11.1
0.54,11.1
0.54,11.1
0.51,10.4
0.52,10.7
0.52,10.7
0.49,10.0
0.48,9.8
0.49,9.9
0.49,10.1
0.48,9.7
